:TYPE	id:int	person_id:START_ID(person_id)	organisation_id:END_ID(organisation_id)	art:string	funktion_im_gremium:string	hauptberuflich:int	beschreibung:string	beschreibung_fr:string	quelle_url:string	quelle_url_gueltig:int	quelle:string	von:date	bis:date	freigabe_datum:localdatetime
HAT_MANDAT	1424	526	3407	"taetig"		1	"Experte Internationale Finanz- und Steuerpolitik"	"Expert politique fiscale et financière"	"http://www.alliancesud.ch/de/ueber-uns/team"					2020-07-15T15:16:12
HAT_MANDAT	1428	526	3412	"mitglied"		"0"	"Alumni"	"Alumni"	"http://www.reporter-forum.ch/ueber-den-verein/"		"Autorisierungsmail Gross 23.06.2020"			2020-07-15T15:16:12
HAT_MANDAT	1431	498	3415	"vorstand"	"mitglied"	"0"			"https://kreis5.spkantonzh.ch/ueber-uns/personen/vorstand-sp-5/"					2016-03-18T11:03:50
HAT_MANDAT	1432	498	3414	"taetig"		"0"	"Doktorand in Japanologie, Arbeitstitel: ""Immigrants to Japan: An Analysis of Public Opinion with Special Focus on the Years from 1980 to present"""		"https://www.aoi.uzh.ch/de/japanologie/forschung/doktorierende.html"					2016-03-18T11:03:50
HAT_MANDAT	1433	498	3341	"beirat"	"praesident"	"0"	"Co-Präsident Finanz- und Wirtschaftskommission"		"http://www.spkantonzh.ch/icc.asp?oid=31795"				2017-12-31	2016-03-18T11:03:50
HAT_MANDAT	1434	498	1098	"vorstand"	"mitglied"	"0"	"Gemeinderat"	"Conseiller municipal"	"http://www.gemeinderat-zuerich.ch/Mitglieder/Detailansicht-Mitglied?mid=af7eb3bf-d095-4438-bc6b-847b3d0db23b"			2014-05-07		2016-03-18T11:03:50
HAT_MANDAT	1435	498	3416	"taetig"		"0"	"Lehrer für Japanisch, Informatik und Staatskunde"		"https://www.linkedin.com/in/uhelfenstein"			2012-08-01		2016-03-18T11:03:50
HAT_MANDAT	1436	498	1752	"taetig"		"0"	"Director Private Banking Asia Pacific (APAC)"		"https://www.linkedin.com/in/uhelfenstein?authType=NAME_SEARCH&authToken=Kbc1&locale=de_DE&trk=tyah&trkInfo=clickedVertical%3Amynetwork%2CclickedEntityId%3A12630329%2CauthType%3ANAME_SEARCH%2Cidx%3A1-1-1%2CtarId%3A1452959429274%2Ctas%3Aurs%20helfenstein"			2002-02-01		2016-03-18T11:03:50
HAT_MANDAT	1441	500	1491	"geschaeftsfuehrend"		"0"	"Secrétaire général, Generalsekretär"		"http://www.plr-vd.ch/notre-parti/secretariat-general"				2017-05-31	2019-08-19T09:19:54
HAT_MANDAT	1452	542	2188	"taetig"	"mitglied"	"0"	"Sekretärin Westschweiz, Mediensprecherin, Mitglied der Direktion"	"Secrétaire romande, porte-parole, membre de la direction"	"http://www.agile.ch/sekretariat"				2016-12-31	2020-03-06T14:14:48
HAT_MANDAT	1453	542	270	"taetig"	"mitglied"	"0"	"Journalistin"	"Journaliste (pigiste)"	"https://ch.linkedin.com/in/magali-corpataux-60211a6a"				2014-12-31	2020-03-06T14:14:48
HAT_MANDAT	1478	498	3565	"taetig"		"0"	"Tätig am Liceo Artistico"		"https://www.linkedin.com/in/uhelfenstein/"					2016-03-18T11:03:50
HAT_MANDAT	1479	498	3566	"taetig"		"0"	"Dolmetscher"		"https://www.linkedin.com/in/uhelfenstein/"					2016-03-18T11:03:50
HAT_MANDAT	1480	510	3567	"taetig"		"0"	"Richterin Kammer III"		"http://www.bezirk-schwyz.ch/Konstituierung.107.0.html"				2018-12-31	2016-03-21T00:00:00
HAT_MANDAT	1482	155	2714	"geschaeftsfuehrend"		1	"Geschäftsführerin"	"Secrétaire générale"	"http://www.svp-bern.ch/partei/organisation"					2020-07-02T23:06:15
HAT_MANDAT	1483	155	3588	"vorstand"	"praesident"	"0"			"http://www.vspb-bg.ch/uber-uns/"					2020-07-02T23:06:15
HAT_MANDAT	1484	155	3590	"vorstand"	"mitglied"	"0"			"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml;jsessionid=cf7a2842f23eeb6bfd8bf8c82e11?uid=CHE-109.769.283"			2015-09-01		2020-07-02T23:06:15
HAT_MANDAT	1485	155	1765	"vorstand"	"vizepraesident"	"0"	"VIzepräsidentin Gemeinderat"	"Vice-syndic"	"http://www.ostermundigen.ch/parteien-in-ostermundigen/gemeinderat/"					2020-07-02T23:06:15
HAT_MANDAT	1487	516	2485	"geschaeftsfuehrend"		"0"	"Geschäftsführender Partner"		"http://www.schenkerkom.ch/team/adrian-buehler/"		"https://www.moneyhouse.ch/de/person/buehler-adrian-182976682001/mandates?activeO"		2018-10-29	2016-10-17T21:26:41
HAT_MANDAT	1488	516	2299	"taetig"		"0"	"Mitglied Kantonsrat"	"Membre du conseil cantonal"	"http://www.lu.ch/kantonsrat/mitglieder_und_organe/mitglieder?Name=b%C3%BChler"			2007-04-07		2016-10-17T21:26:41
HAT_MANDAT	1491	516	3623	"mitglied"		"0"	"Altherr"		"http://www.rauracia.ch/index.asp?inc=news/news_gratulamour.asp"					2016-10-17T21:26:41
HAT_MANDAT	1493	516	3619	"mitglied"		"0"			"http://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2548"					2016-10-17T21:26:41
HAT_MANDAT	1494	516	1639	"mitglied"		"0"			"http://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2548"					2016-10-17T21:26:41
HAT_MANDAT	1496	516	3626	"mitglied"		"0"			"http://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2548"					2016-10-17T21:26:41
HAT_MANDAT	1497	516	3627	"mitglied"		"0"			"https://www.xing.com/profile/Adrian_Buehler7"					2016-10-17T21:26:41
HAT_MANDAT	1498	516	3628	"taetig"		"0"	"Kursleiter"		"http://www.schenkerkom.ch/team/adrian-buehler/"				2018-06-30	2016-10-17T21:26:41
HAT_MANDAT	1499	516	3629	"mitglied"		"0"			"https://www.xing.com/profile/Adrian_Buehler7"					2016-10-17T21:26:41
HAT_MANDAT	1503	506	517	"taetig"		"0"	"Wissenschaftlicher Mitarbeiter"		"https://www.svp.ch/de/documents/custom/web/130822_Aufsatz_Voegeli%20Urs_Institutionelle%20Einbindnung-d.pdf"				2016-02-29	2019-05-21T19:55:47
HAT_MANDAT	1526	508	2153	"vorstand"	"mitglied"	"0"			"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml;jsessionid=9743665932de723b8e1b6168b5c5?uid=CHE-104.261.238"			2014-08-21		2016-03-21T00:00:00
HAT_MANDAT	1527	508	3695	"vorstand"	"praesident"	"0"			"http://www.omct.ch/jahia/Jahia/home/omct/pid/10"			2016-02-22		2016-03-21T00:00:00
HAT_MANDAT	1528	508	3696	"mitglied"		"0"			"http://francodenti.ch/index.php?option=com_k2&view=item&layout=item&id=4&Itemid=112"					2016-03-21T00:00:00
HAT_MANDAT	1529	508	28	"mitglied"		"0"	"Mitglied der Delegiertenversammlung"		"http://francodenti.ch/index.php?option=com_k2&view=item&layout=item&id=4&Itemid=112"					2016-03-21T00:00:00
HAT_MANDAT	1530	508	3697	"vorstand"	"vizepraesident"	"0"			"http://ti.powernet.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=5143027461&amt=501&toBeModified=0&validOnly=0&lang=1&sort=0"			2012-05-15		2016-03-21T00:00:00
HAT_MANDAT	1531	508	3698	"vorstand"	"praesident"	"0"			"http://francodenti.ch/index.php?option=com_k2&view=item&layout=item&id=4&Itemid=112"					2016-03-21T00:00:00
HAT_MANDAT	1532	508	3699	"mitglied"		"0"			"http://francodenti.ch/index.php?option=com_k2&view=item&layout=item&id=4&Itemid=112"					2016-03-21T00:00:00
HAT_MANDAT	1533	550	3702	"geschaeftsfuehrend"		"0"	"Generaldirektor"	"Directeur général"	"http://www.fve.ch/fileadmin/documents/fve.ch/pdf/Direction/Organigramme_FVE_direction_-_jan2016-V2.pdf"					2016-10-17T21:46:41
HAT_MANDAT	1534	550	3703	"vorstand"	"mitglied"	"0"			"http://www.rc2.vd.ch/registres/hrcintapp-pub/externalCompanyReport.action?companyOfrcId13=CH-550-0072872-3&ofrcLanguage=1"			2015-06-02		2016-10-17T21:46:41
HAT_MANDAT	1535	550	3705	"vorstand"	"mitglied"	"0"			"http://vs.powernet.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=6213007462&amt=621&toBeModified=0&validOnly=0&lang=1&sort=0"			2015-08-05	2018-10-10	2016-10-17T21:46:41
HAT_MANDAT	1536	550	3706	"vorstand"	"mitglied"	"0"	"Sekretär"	"Secrétaire"	"http://www.rc2.vd.ch/registres/hrcintapp-pub/externalCompanyReport.action?companyOfrcId13=CH-550-0055362-5&ofrcLanguage=1"			2012-06-21		2016-10-17T21:46:41
HAT_MANDAT	1537	550	3707	"geschaeftsfuehrend"		"0"			"http://www.rc2.vd.ch/registres/hrcintapp-pub/externalCompanyReport.action?companyOfrcId13=CH-550-1027882-9&ofrcLanguage=1"			2012-02-13		2016-10-17T21:46:41
HAT_MANDAT	1538	550	1392	"vorstand"	"mitglied"	"0"			"http://www.rc2.vd.ch/registres/hrcintapp-pub/externalCompanyReport.action?companyOfrcId13=CH-550-1115536-2&ofrcLanguage=1"			2014-08-13		2016-10-17T21:46:41
HAT_MANDAT	1539	550	3708	"vorstand"	"mitglied"	"0"	"Sekretär"	"Secrétaire"	"http://www.rc2.vd.ch/registres/hrcintapp-pub/externalCompanyReport.action?companyOfrcId13=CH-550-0170756-7&ofrcLanguage=1"			2011-08-02		2016-10-17T21:46:41
HAT_MANDAT	1540	550	3709	"vorstand"	"mitglied"	"0"	"Sekretär"	"Secrétaire"	"http://www.rc2.vd.ch/registres/hrcintapp-pub/externalCompanyReport.action?companyOfrcId13=CH-550-0124260-1&ofrcLanguage=1"			2011-07-05		2016-10-17T21:46:41
HAT_MANDAT	1541	550	3710	"vorstand"	"mitglied"	"0"			"http://www.rc2.vd.ch/registres/hrcintapp-pub/externalCompanyReport.action?companyOfrcId13=CH-550-1043403-0&ofrcLanguage=1"			2011-06-29		2016-10-17T21:46:41
HAT_MANDAT	1542	550	3711	"vorstand"	"mitglied"	"0"	"Sekretär"	"Secrétaire"	"http://www.rc2.vd.ch/registres/hrcintapp-pub/externalCompanyReport.action?companyOfrcId13=CH-550-1124685-5&ofrcLanguage=1"			2013-07-18		2016-10-17T21:46:41
HAT_MANDAT	1543	550	114	"vorstand"	"praesident"	"0"			"http://www.relevepme.ch/association/comite"					2016-10-17T21:46:41
HAT_MANDAT	1544	550	3712	"vorstand"	"mitglied"	"0"			"http://www.fonpro.ch/qui-nous-sommes/conseil-de-fondation/"					2016-10-17T21:46:41
HAT_MANDAT	1545	384	516	"vorstand"	"mitglied"	1	"Senior Partner"	"Senior Partner"	"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-113.304.378"					2020-07-02T23:06:15
HAT_MANDAT	1546	384	1639	"mitglied"		"0"			"http://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/3132"					2020-07-02T23:06:15
HAT_MANDAT	1547	384	2117	"vorstand"	"mitglied"	"0"			"https://ur.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-113.632.552"					2020-07-02T23:06:15
HAT_MANDAT	1548	384	3725	"vorstand"	"mitglied"	"0"			"https://ur.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-116.183.786"					2020-07-02T23:06:15
HAT_MANDAT	1549	384	3726	"vorstand"	"mitglied"	"0"			"https://lu.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-114.263.285"				2018-03-12	2020-07-02T23:06:15
HAT_MANDAT	1550	384	3727	"geschaeftsfuehrend"		"0"			"https://ur.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-229.764.131"				2018-09-02	2020-07-02T23:06:15
HAT_MANDAT	1551	384	3728	"vorstand"	"mitglied"	"0"	"Gesellschafter"	"Associé"	"https://lu.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-112.764.961"					2020-07-02T23:06:15
HAT_MANDAT	1552	508	284	"taetig"		"0"	"Mitglied Grosser Rat"	"Membre du Grand Conseil"	"http://www4.ti.ch/poteri/gc/parlamento/elenco-deputati/"					2016-03-21T00:00:00
HAT_MANDAT	1555	549	2538	"geschaeftsfuehrend"	"mitglied"	"0"	"Generalsekretär"	"Secrétaire général"	"http://www.cargorail.ch/index.php/de/we/organisation"					2020-07-02T23:02:50
HAT_MANDAT	1556	549	39	"beirat"	"mitglied"	"0"	"Kommission Infrastruktur"	"Commission d'infrastructure"	"http://cargorail.ch/?p=1069"					2020-07-02T23:02:50
HAT_MANDAT	1557	549	751	"beirat"	"mitglied"	"0"	"Kommission Güterverkehr"	"Commission Trafic marchandises"	"http://www.voev.ch/de/verband/Gremien-VoeV/Kommissionen/KGV"					2020-07-02T23:02:50
HAT_MANDAT	1558	549	3755	"mitglied"		"0"	"Vertreter Verband der verladenden Wirtschaft VAP"	"Représentant Association des chargeurs VAP"	"http://www.cfs.ch/Mitglieder/tabid/57/Default.aspx"					2020-07-02T23:02:50
HAT_MANDAT	1559	549	3756	"beirat"	"mitglied"	"0"	"Expertenkomm.""General Contract for the Use of Wagons""; Ausschuss Rechtsfragen; Arbeitsgruppe ""Übereinkommen über den internationalen Eisenbahnverkehr"""		"http://www.cargorail.ch/index.php/we/verbaende"					2020-07-02T23:02:50
HAT_MANDAT	1560	549	3757	"geschaeftsfuehrend"	"mitglied"	"0"	"Sekretär"	"Secrétaire"	"http://www.cargorail.ch/index.php/we/verbaende"					2020-07-02T23:02:50
HAT_MANDAT	1561	549	3768	"vorstand"	"praesident"	"0"			"https://ag.chregister.ch/cr-portal/auszug/auszug.xhtml;jsessionid=830d1937acf122e4532ab076e4c5?uid=CHE-101.907.506"					2020-07-02T23:02:50
HAT_MANDAT	1562	549	3769	"vorstand"	"praesident"	"0"			"https://ag.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-112.742.385"					2020-07-02T23:02:50
HAT_MANDAT	1563	549	3770	"vorstand"	"praesident"	"0"			"https://ag.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-101.734.128"					2020-07-02T23:02:50
HAT_MANDAT	1564	549	3771	"vorstand"	"mitglied"	"0"			"https://ag.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-107.157.525"					2020-07-02T23:02:50
HAT_MANDAT	1565	549	3772	"vorstand"	"vizepraesident"	"0"			"http://zh.powernet.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=0205000177&amt=020&toBeModified=0&validOnly=0&lang=1&sort=0"					2020-07-02T23:02:50
HAT_MANDAT	1566	549	244	"vorstand"	"mitglied"	"0"	"Vertreter Verband der verladenden Wirtschaft VAP im Vorstand"	"Représentant Association des chargeurs VAP au comité"	"https://litra.ch/de/ueber-litra/vereinsorgane/vorstand/"					2020-07-02T23:02:50
HAT_MANDAT	1567	549	3773	"geschaeftsfuehrend"		1	"Inhaber"	"Propriétaire"	"http://zh.powernet.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=0201008062&amt=020&toBeModified=0&validOnly=0&lang=1&sort=0"					2020-07-02T23:02:50
HAT_MANDAT	1596	564	3800	"mitglied"		"0"			"http://www.zuenfte-basel.ch/media/dokumente/baslerbanner/basler_banner_40.pdf"			2016-03-03		2019-07-24T13:22:08
HAT_MANDAT	1597	565	3646	"vorstand"	"mitglied"	"0"	"Mitglied Universitätsrat"	"Membre du conseil universitaire"	"https://www.unibas.ch/de/Universitaet/Leitung-Organisation/Universitaetsrat.html"					2020-04-13T16:36:53
HAT_MANDAT	1598	565	249	"vorstand"	"mitglied"	"0"			"https://bs.chregister.ch/cr-portal/auszug/auszug.xhtml;jsessionid=b9b13de1a28095fc57f4bbef4799?uid=CHE-109.829.991"			2005-01-15		2020-04-13T16:36:53
HAT_MANDAT	1599	565	39	"vorstand"	"mitglied"	"0"	"Mitglied Vorstandsausschuss"		"http://www.economiesuisse.ch/de/content/vorstand"				2018-12-31	2020-04-13T16:36:53
HAT_MANDAT	1600	565	2122	"vorstand"	"praesident"	"0"			"http://zh.powernet.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=0206900386&amt=020&toBeModified=0&validOnly=0&lang=1&sort=0"		"Mail Keller 12.4.20"	2012-08-27	2018-12-31	2020-04-13T16:36:53
HAT_MANDAT	1601	565	1134	"vorstand"	"mitglied"	"0"			"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-107.828.868"		"Mail Keller 13.4.20"	2010-07-10	2020-03-31	2020-04-13T16:36:53
HAT_MANDAT	1602	565	3801	"vorstand"	"mitglied"	"0"			"http://zh.powernet.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=0207903649&amt=020&toBeModified=0&validOnly=0&lang=1&sort=0"			2012-08-16	2016-08-24	2020-04-13T16:36:53
HAT_MANDAT	1603	565	3802	"vorstand"	"praesident"	"0"			"https://bs.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-103.946.351"		"Mail Keller 12.4.20"	2008-12-30	2020-03-31	2020-04-13T16:36:53
HAT_MANDAT	1604	565	3803	"vorstand"	"mitglied"	"0"			"https://bs.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-103.959.218"		"Mail Keller 12.4.20"	2008-11-01	2020-03-31	2020-04-13T16:36:53
HAT_MANDAT	1605	565	3804	"vorstand"	"mitglied"	"0"			"https://zg.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-106.601.641"		"Mail Keller 12.4.20"	2008-11-22	2020-03-31	2020-04-13T16:36:53
HAT_MANDAT	1606	565	3805	"vorstand"	"mitglied"	"0"			"https://zg.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-102.060.930"		"Mail Keller 12.4.20"	2008-10-29	2020-03-31	2020-04-13T16:36:53
HAT_MANDAT	1607	565	3806	"vorstand"	"mitglied"	"0"			"http://www.hrazg.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=1703022256&amt=170&toBeModified=0&validOnly=0&lang=1&sort=0"		"Mail Keller 12.4.20"	2008-11-18	2020-03-31	2020-04-13T16:36:53
HAT_MANDAT	1608	565	3807	"vorstand"	"praesident"	"0"			"https://bs.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-112.536.124"		"Mail Keller 12.4.20"	2007-09-01	2020-03-31	2020-04-13T16:36:53
HAT_MANDAT	1609	565	3808	"vorstand"	"mitglied"	"0"			"https://bs.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-103.000.037"		"Mail Keller 12.4.20"	2002-03-02	2020-03-31	2020-04-13T16:36:53
HAT_MANDAT	1610	565	3809	"vorstand"	"praesident"	"0"			"https://zg.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-109.036.565"		"Mail Keller 12.4.20"	2001-06-30	2020-03-31	2020-04-13T16:36:53
HAT_MANDAT	1611	565	3810	"vorstand"	"praesident"	"0"			"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-101.040.712"		"Mail Keller 12.4.20"	2008-11-14	2020-03-31	2020-04-13T16:36:53
HAT_MANDAT	1612	565	3811	"geschaeftsfuehrend"		"0"	"Zeichnungsberechtigter"		"https://bs.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-101.602.521"		"Mail Keller 12.4.20"		2020-03-31	2020-04-13T16:36:53
HAT_MANDAT	1613	565	3812	"vorstand"	"mitglied"	"0"			"https://bs.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-100.913.125"		"Mail Keller 12.4.20"	2008-10-14	2020-03-31	2020-04-13T16:36:53
HAT_MANDAT	1614	565	3813	"vorstand"	"vizepraesident"	"0"			"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-107.852.298"		"Mail Keller 13.4.20"	2010-02-25	2020-10-31	2020-04-13T16:36:53
HAT_MANDAT	1615	565	3814	"vorstand"	"mitglied"	"0"			"https://bs.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-102.988.370"			2005-06-24		2020-04-13T16:36:53
HAT_MANDAT	1616	565	3815	"vorstand"	"mitglied"	"0"			"https://bs.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-113.492.601"			2007-03-14		2020-04-13T16:36:53
HAT_MANDAT	1617	565	3816	"vorstand"	"praesident"	"0"			"https://bs.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-111.789.680"		"Mail Keller 13.4.20"	2007-07-28	2020-03-31	2020-04-13T16:36:53
HAT_MANDAT	1618	565	3817	"vorstand"	"mitglied"	"0"			"https://bs.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-105.815.381"		"Mail Keller 12.4.20"	2002-03-02	2020-03-31	2020-04-13T16:36:53
HAT_MANDAT	1619	565	3818	"vorstand"	"praesident"	"0"			"https://bs.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-109.338.894"		"Mail Keller 12.4.20"	2005-01-15	2020-03-31	2020-04-13T16:36:53
HAT_MANDAT	1620	565	3819	"vorstand"	"mitglied"	"0"			"https://bs.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-109.738.093"		"Mail Keller 12.4.20"	2002-03-02	2020-03-31	2020-04-13T16:36:53
HAT_MANDAT	1621	565	3820	"vorstand"	"praesident"	"0"			"https://bs.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-109.691.712"		"Mail Keller 12.4.20"	2003-10-11	2020-03-31	2020-04-13T16:36:53
HAT_MANDAT	1622	565	3821	"vorstand"	"praesident"	"0"			"https://bs.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-109.656.199"		"Mail Keller 12.4.20"	2005-01-15	2020-03-31	2020-04-13T16:36:53
HAT_MANDAT	1623	565	3822	"vorstand"	"mitglied"	"0"			"https://zg.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-111.984.069"		"Mail Keller 12.4.20"	2004-10-16	2020-03-31	2020-04-13T16:36:53
HAT_MANDAT	1624	565	3823	"vorstand"	"mitglied"	"0"			"https://bs.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-110.165.005"		"Mail Keller 12.4.20"	2000-07-01	2020-03-31	2020-04-13T16:36:53
HAT_MANDAT	1625	565	3824	"vorstand"	"praesident"	"0"			"https://bs.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-102.675.020"		"Mail Keller 12.4.20"	2008-10-14	2020-03-31	2020-04-13T16:36:53
HAT_MANDAT	1626	565	3825	"vorstand"	"mitglied"	"0"			"https://zg.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-103.950.074"		"Mail Keller 12.4.20"	2008-10-15	2020-03-31	2020-04-13T16:36:53
HAT_MANDAT	1627	565	3826	"vorstand"	"mitglied"	"0"			"https://bs.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-113.341.155"		"Mail Keller 13.4.20"	2007-07-28	2020-03-31	2020-04-13T16:36:53
HAT_MANDAT	1628	565	3827	"vorstand"	"praesident"	"0"			"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-106.425.999"		"Mail Keller 13.4.20"	1992-05-08	2020-03-31	2020-04-13T16:36:53
HAT_MANDAT	1629	565	3828	"vorstand"	"praesident"	"0"			"https://bs.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-109.415.655"		"Mail Keller 12.4.20"	2008-11-18	2020-03-31	2020-04-13T16:36:53
HAT_MANDAT	1630	565	3829	"vorstand"	"praesident"	"0"			"http://www.hrazg.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=1707000532&amt=170&toBeModified=0&validOnly=0&lang=1&sort=0"			2002-03-02	2017-09-29	2020-04-13T16:36:53
HAT_MANDAT	1631	565	2177	"vorstand"	"mitglied"	"0"			"http://bs.powernet.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=2706000197&amt=270&toBeModified=0&validOnly=0&lang=1&sort=0"			2013-12-03	2015-12-31	2020-04-13T16:36:53
HAT_MANDAT	1632	566	1309	"geschaeftsfuehrend"		"0"	"Direktor"		"http://www.prometerre.ch/actualite/prometerre-salue-l-avancee-du-dossier-des-contributions-d-ameliorations-foncieres/28185"					2016-11-25T17:20:52
HAT_MANDAT	1633	566	47	"beirat"	"mitglied"	"0"	"Mitglied Landwirtschaftskammer"		"http://www.sbv-usp.ch/de/ueber-uns/organisation/landwirtschaftskammer/"					2016-11-25T17:20:52
HAT_MANDAT	1634	566	3830	"vorstand"	"mitglied"	"0"			"http://www.rc2.vd.ch/registres/hrcintapp-pub/externalCompanyReport.action?companyOfrcId13=CH-550-0121325-5&ofrcLanguage=1"			2007-02-13		2016-11-25T17:20:52
HAT_MANDAT	1635	566	3831	"vorstand"	"mitglied"	"0"			"http://www.rc2.vd.ch/registres/hrcintapp-pub/externalCompanyReport.action?companyOfrcId13=CH-550-1046226-0&ofrcLanguage=1"			2006-02-07		2016-11-25T17:20:52
HAT_MANDAT	1636	566	3832	"vorstand"	"mitglied"	"0"			"http://www.rc2.vd.ch/registres/hrcintapp-pub/externalCompanyReport.action?companyOfrcId13=CH-550-0095955-6&ofrcLanguage=1"			1999-08-07		2016-11-25T17:20:52
HAT_MANDAT	1637	566	3833	"vorstand"	"mitglied"	"0"			"http://www.rc2.vd.ch/registres/hrcintapp-pub/externalCompanyReport.action?companyOfrcId13=CH-550-0125680-6&ofrcLanguage=1"			1999-08-07		2016-11-25T17:20:52
HAT_MANDAT	1638	566	1308	"vorstand"	"mitglied"	"0"			"http://www.rc2.vd.ch/registres/hrcintapp-pub/externalCompanyReport.action?companyOfrcId13=CH-550-0076479-8&ofrcLanguage=1"			2007-02-13		2016-11-25T17:20:52
HAT_MANDAT	1639	566	3834	"vorstand"		"0"	"Sekretär"		"http://www.rc2.vd.ch/registres/hrcintapp-pub/externalCompanyReport.action?companyOfrcId13=CH-550-0082574-7&ofrcLanguage=1"			2007-02-13		2016-11-25T17:20:52
HAT_MANDAT	1640	566	3835	"geschaeftsfuehrend"		"0"	"Geschäftsführer"		"http://www.rc2.vd.ch/registres/hrcintapp-pub/externalCompanyReport.action?companyOfrcId13=CH-550-1064751-8&ofrcLanguage=1"			2010-01-09		2016-11-25T17:20:52
HAT_MANDAT	1641	566	3836	"geschaeftsfuehrend"		"0"	"Geschäftsführer"		"http://www.rc2.vd.ch/registres/hrcintapp-pub/externalCompanyReport.action?companyOfrcId13=CH-550-1021498-8&ofrcLanguage=1"			2007-02-13		2016-11-25T17:20:52
HAT_MANDAT	1642	566	3837	"geschaeftsfuehrend"		"0"	"Geschäftsführer"		"http://www.rc2.vd.ch/registres/hrcintapp-pub/externalCompanyReport.action?companyOfrcId13=CH-550-1032117-6&ofrcLanguage=1"			2007-02-13		2016-11-25T17:20:52
HAT_MANDAT	1643	566	3838	"geschaeftsfuehrend"		"0"	"Geschäftsführer"		"http://www.rc2.vd.ch/registres/hrcintapp-pub/externalCompanyReport.action?companyOfrcId13=CH-550-1032120-0&ofrcLanguage=1"			2007-02-13		2016-11-25T17:20:52
HAT_MANDAT	1644	566	3839	"geschaeftsfuehrend"		"0"	"Geschäftsführer"		"http://www.rc2.vd.ch/registres/hrcintapp-pub/externalCompanyReport.action?companyOfrcId13=CH-550-1032112-9&ofrcLanguage=1"			2007-02-13		2016-11-25T17:20:52
HAT_MANDAT	1645	566	3840	"geschaeftsfuehrend"		"0"	"Geschäftsführer"		"http://www.rc2.vd.ch/registres/hrcintapp-pub/externalCompanyReport.action?companyOfrcId13=CH-550-1032111-3&ofrcLanguage=1"			2007-02-13		2016-11-25T17:20:52
HAT_MANDAT	1647	566	3842	"vorstand"	"mitglied"	"0"			"http://www.agora-romandie.ch/?cat=1&page=220"					2016-11-25T17:20:52
