:TYPE	id:int	parlamentarier_id:START_ID(parlamentarier_id)	organisation_id:END_ID(organisation_id)	art:string	funktion_im_gremium:string	deklarationstyp:string	status:string	hauptberuflich:int	behoerden_vertreter:string	beschreibung:string	beschreibung_fr:string	quelle_url:string	quelle_url_gueltig:int	quelle:string	von:date	bis:date	updated_by_import:localdatetime	freigabe_datum:localdatetime
HAT_INTERESSENBINDUNG_MIT	1793	228	477	"vorstand"	"vizepraesident"	"deklarationspflichtig"	"deklariert"	"0"		"Vizepräsidentin"	"Vice-présidente"	"https://www.hev-schweiz.ch/verband/hev-schweiz/vorstand/"						2020-03-09T16:03:36
HAT_INTERESSENBINDUNG_MIT	1796	227	1927	"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"https://www.hev-sh.ch/verband/hev-schaffhausen/vorstand/"						2020-04-19T19:28:57
HAT_INTERESSENBINDUNG_MIT	1797	227	1928	"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"http://ivs.ch/gremien/praesidium-und-vorstand"						2020-04-19T19:28:57
HAT_INTERESSENBINDUNG_MIT	1798	227	43	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"http://www.chgemeinden.ch/de/verband/vorstand/index.php"						2020-04-19T19:28:57
HAT_INTERESSENBINDUNG_MIT	1799	227	1304	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"http://www.gemuese.ch/Meta/Uber-uns/Organisation-VSGP/Leitender-Ausschuss"						2020-04-19T19:28:57
HAT_INTERESSENBINDUNG_MIT	1800	227	1929	"vorstand"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"	"N"			"http://www.tripartitekonferenz.ch/de/tripartite-agglomerationskonferenz/ueber-die-tak/organisation.html"						2020-04-19T19:28:57
HAT_INTERESSENBINDUNG_MIT	1801	227	1930	"beirat"		"deklarationspflichtig"	"nicht-deklariert"	"0"	"N"			"https://www.newsd.admin.ch/newsd/message/attachments/39299.pdf"						2020-04-19T19:28:57
HAT_INTERESSENBINDUNG_MIT	1802	250	1941	"vorstand"	"vizepraesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"http://www.parlament.ch/d/suche/Seiten/biografie.aspx?biografie_id=4144"						2020-03-24T11:01:27
HAT_INTERESSENBINDUNG_MIT	1804	219	694	"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"				"https://so.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-101.926.521"			2009-03-12			2019-09-19T09:01:57
HAT_INTERESSENBINDUNG_MIT	1805	219	1943	"vorstand"	"vizepraesident"	"deklarationspflichtig"	"deklariert"	"0"	"J"			"https://so.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-106.097.576"			1994-08-31			2019-09-19T09:01:57
HAT_INTERESSENBINDUNG_MIT	1806	219	1944	"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"				"https://lu.chregister.ch/cr-portal/auszug/auszug.xhtml;jsessionid=eb5ba179e2088ce08a8987970576?uid=CHE-105.956.202"						2019-09-19T09:01:57
HAT_INTERESSENBINDUNG_MIT	1807	219	1945	"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"				"https://so.chregister.ch/cr-portal/auszug/auszug.xhtml;jsessionid=eb66cd344f8d116de7ad92ad4e55?uid=CHE-109.087.574"						2019-09-19T09:01:57
HAT_INTERESSENBINDUNG_MIT	1808	219	1946	"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"Sekretär und Mitglied des Stiftungsrats"		"https://so.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-104.020.195"						2019-09-19T09:01:57
HAT_INTERESSENBINDUNG_MIT	1810	219	1947	"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"				"https://so.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-110.145.698"						2019-09-19T09:01:57
HAT_INTERESSENBINDUNG_MIT	1811	219	26	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"http://www.freieberufe.ch/de/verband/vorstand/?oid=1801&lang=de"						2019-09-19T09:01:57
HAT_INTERESSENBINDUNG_MIT	1812	219	86	"geschaeftsfuehrend"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"Sekretär"	"Secrétaire"	"http://www.staatspersonal.ch/ueber-uns/geschaeftsleitung/"						2019-09-19T09:01:57
HAT_INTERESSENBINDUNG_MIT	1813	250	1948	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"http://is.gd/6PJaDh"						2020-03-24T11:01:27
HAT_INTERESSENBINDUNG_MIT	1814	250	1949	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"http://is.gd/6PJaDh"						2020-03-24T11:01:27
HAT_INTERESSENBINDUNG_MIT	1815	250	1950	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"http://is.gd/6PJaDh"						2020-03-24T11:01:27
HAT_INTERESSENBINDUNG_MIT	1816	250	1951	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"http://is.gd/6PJaDh"						2020-03-24T11:01:27
HAT_INTERESSENBINDUNG_MIT	1818	246	1953	"vorstand"	"vizepraesident"	"deklarationspflichtig"	"nicht-deklariert"	"0"	"N"			"http://www.fcgerlafingen.ch/vorstand/"						2020-03-12T15:09:48
HAT_INTERESSENBINDUNG_MIT	1821	246	381	"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"	"N"			"http://robertozanetti.ch/persoenlich"						2020-03-12T15:09:48
HAT_INTERESSENBINDUNG_MIT	1822	246	83	"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"	"N"			"http://robertozanetti.ch/persoenlich"						2020-03-12T15:09:48
HAT_INTERESSENBINDUNG_MIT	1823	246	130	"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"	"N"			"http://robertozanetti.ch/persoenlich"						2020-03-12T15:09:48
HAT_INTERESSENBINDUNG_MIT	1824	246	1955	"geschaeftsfuehrend"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"	"J"	"Mitglied der Geschäftsleitung"	"Membre du comité directeur"	"http://www.sp-so.ch/persons/overview/mitglieder-geschaeftsleitung"						2020-03-12T15:09:48
HAT_INTERESSENBINDUNG_MIT	1825	250	1956	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"http://gr.powernet.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=3503011215&amt=350&toBeModified=0&validOnly=0&lang=1&sort=0"						2020-03-24T11:01:27
HAT_INTERESSENBINDUNG_MIT	1851	219	1974	"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"				"http://pirmin-bischof.ch/page/69"						2019-09-19T09:01:57
HAT_INTERESSENBINDUNG_MIT	1852	219	1975	"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"				"http://pirmin-bischof.ch/page/69"						2019-09-19T09:01:57
HAT_INTERESSENBINDUNG_MIT	1853	219	1192	"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"				"http://pirmin-bischof.ch/page/69"						2019-09-19T09:01:57
HAT_INTERESSENBINDUNG_MIT	1854	219	1976	"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"				"http://pirmin-bischof.ch/page/69"						2019-09-19T09:01:57
HAT_INTERESSENBINDUNG_MIT	1855	219	1978	"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"				"http://pirmin-bischof.ch/page/69"						2019-09-19T09:01:57
HAT_INTERESSENBINDUNG_MIT	1856	219	1979	"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"				"http://pirmin-bischof.ch/page/69"						2019-09-19T09:01:57
HAT_INTERESSENBINDUNG_MIT	1858	219	576	"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"				"http://pirmin-bischof.ch/page/69"						2019-09-19T09:01:57
HAT_INTERESSENBINDUNG_MIT	1859	219	1980	"taetig"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"Vertrauensanwalt"		"http://pirmin-bischof.ch/page/69"						2019-09-19T09:01:57
HAT_INTERESSENBINDUNG_MIT	1860	219	1981	"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"				"http://pirmin-bischof.ch/page/69"						2019-09-19T09:01:57
HAT_INTERESSENBINDUNG_MIT	1861	219	1157	"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"				"http://pirmin-bischof.ch/page/69"						2019-09-19T09:01:57
HAT_INTERESSENBINDUNG_MIT	1864	223	1992	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"				"http://gr.powernet.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=3503007549&amt=350&toBeModified=0&validOnly=0&lang=1&sort=0"						2020-04-16T09:23:05
HAT_INTERESSENBINDUNG_MIT	1865	223	1993	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"				"http://gr.powernet.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=3503003115&amt=350&toBeModified=0&validOnly=0&lang=1&sort=0"						2020-04-16T09:23:05
HAT_INTERESSENBINDUNG_MIT	1871	223	1996	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"				"http://gr.powernet.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=3503004039&amt=350&toBeModified=0&validOnly=0&lang=1&sort=0"						2020-04-16T09:23:05
HAT_INTERESSENBINDUNG_MIT	1872	223	1997	"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"				"http://www.gvg.gr.ch/sites/allgemein/verwaltungskommission.html"						2020-04-16T09:23:05
HAT_INTERESSENBINDUNG_MIT	1875	223	1998	"beirat"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"				"http://www.parlament.ch/d/suche/seiten/biografie.aspx?biografie_id=4055"						2020-04-16T09:23:05
HAT_INTERESSENBINDUNG_MIT	1876	223	168	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"				"http://be.powernet.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=0357003955&amt=036&toBeModified=0&validOnly=0&lang=1&sort=0"						2020-04-16T09:23:05
HAT_INTERESSENBINDUNG_MIT	1878	219	2001	"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"				"http://pirmin-bischof.ch/page/69"						2019-09-19T09:01:57
HAT_INTERESSENBINDUNG_MIT	1879	219	2002	"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"				"http://pirmin-bischof.ch/page/69"						2019-09-19T09:01:57
HAT_INTERESSENBINDUNG_MIT	1880	219	1999	"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"				"http://pirmin-bischof.ch/page/69"						2019-09-19T09:01:57
HAT_INTERESSENBINDUNG_MIT	1881	219	2005	"vorstand"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"				"http://www.chance-wasserstadt.ch/vorstand/"						2019-09-19T09:01:57
HAT_INTERESSENBINDUNG_MIT	1882	230	2004	"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"http://www.fdp-gl.ch/glarus-sued/vorstand"						2020-11-30T14:58:43
HAT_INTERESSENBINDUNG_MIT	1883	230	2003	"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"Mitglied Geschäftsleitung"	"Membre de la direction"	"http://www.parlament.ch/d/suche/seiten/biografie.aspx?biografie_id=4139"						2020-11-30T14:58:43
HAT_INTERESSENBINDUNG_MIT	1884	219	2006	"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"				"http://pirmin-bischof.ch/page/69"						2019-09-19T09:01:57
HAT_INTERESSENBINDUNG_MIT	1885	219	2007	"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"				"http://pirmin-bischof.ch/page/69"						2019-09-19T09:01:57
HAT_INTERESSENBINDUNG_MIT	1886	219	2008	"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"				"http://pirmin-bischof.ch/page/69"						2019-09-19T09:01:57
HAT_INTERESSENBINDUNG_MIT	1887	219	2009	"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"				"http://pirmin-bischof.ch/page/69"						2019-09-19T09:01:57
HAT_INTERESSENBINDUNG_MIT	1889	230	2013	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"				"http://www.eco-swiss.ch/index-de.php?frameset=13"						2020-11-30T14:58:43
HAT_INTERESSENBINDUNG_MIT	1890	230	1535	"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"				"http://gl.powernet.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=1607005361&amt=160&toBeModified=0&validOnly=0&lang=1&sort=0"			2014-10-24			2020-11-30T14:58:43
HAT_INTERESSENBINDUNG_MIT	1891	230	2014	"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"				"http://www.freulerpalast.ch/Traegerschaft.88.0.html"						2020-11-30T14:58:43
HAT_INTERESSENBINDUNG_MIT	1893	230	2018	"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"				"http://gl.powernet.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=1607002660&amt=160&toBeModified=0&validOnly=0&lang=1&sort=0"						2020-11-30T14:58:43
HAT_INTERESSENBINDUNG_MIT	1894	230	2029	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"http://gl.powernet.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=1608005194&amt=160&toBeModified=0&validOnly=0&lang=1&sort=0"						2020-11-30T14:58:43
HAT_INTERESSENBINDUNG_MIT	1899	230	2036	"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"http://www.hrazg.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=1703032918&amt=170&toBeModified=0&validOnly=0&lang=1&sort=0"						2020-11-30T14:58:43
HAT_INTERESSENBINDUNG_MIT	1902	230	2043	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"http://gr.powernet.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=3503002268&amt=350&toBeModified=0&validOnly=0&lang=1&sort=0"						2020-11-30T14:58:43
HAT_INTERESSENBINDUNG_MIT	1906	230	2041	"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"http://gl.powernet.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=1603001241&amt=160&toBeModified=0&validOnly=0&lang=1&sort=0"						2020-11-30T14:58:43
HAT_INTERESSENBINDUNG_MIT	1907	230	2042	"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"http://gl.powernet.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=1603001311&amt=160&toBeModified=0&validOnly=0&lang=1&sort=0"						2020-11-30T14:58:43
HAT_INTERESSENBINDUNG_MIT	1909	230	2045	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"http://www.parlament.ch/d/suche/seiten/biografie.aspx?biografie_id=4139"						2020-11-30T14:58:43
HAT_INTERESSENBINDUNG_MIT	1910	230	2046	"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"http://gl.powernet.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=1603003199&amt=160&toBeModified=0&validOnly=0&lang=1&sort=0"						2020-11-30T14:58:43
HAT_INTERESSENBINDUNG_MIT	1911	230	2047	"gesellschafter"		"deklarationspflichtig"	"deklariert"	"0"	"N"			"http://gl.powernet.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=1604004983&amt=160&toBeModified=0&validOnly=0&lang=1&sort=0"						2020-11-30T14:58:43
HAT_INTERESSENBINDUNG_MIT	1912	230	2048	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"http://www.parlament.ch/d/suche/seiten/biografie.aspx?biografie_id=4139"						2020-11-30T14:58:43
HAT_INTERESSENBINDUNG_MIT	1913	230	2049	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"http://www.parlament.ch/d/suche/seiten/biografie.aspx?biografie_id=4139"						2020-11-30T14:58:43
HAT_INTERESSENBINDUNG_MIT	1951	66	453	"vorstand"	"vizepraesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"Co-Vizepräsident"		"https://www.fdp.ch/partei/organe/parteivorstand/"						2020-03-08T22:41:51
HAT_INTERESSENBINDUNG_MIT	1956	198	1065	"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"				"http://gruppe-giardino.ch/?p=8714"						2020-11-30T15:38:41
HAT_INTERESSENBINDUNG_MIT	1958	230	2140	"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"				"http://gl.powernet.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=1607004749&amt=160&toBeModified=0&validOnly=0&lang=1&sort=0"		"Angaben Th. Hefti, da noch nicht publiziert"				2020-11-30T14:58:43
HAT_INTERESSENBINDUNG_MIT	1972	179	283	"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"http://www.medienfreiheit.ch/vorstand/index.html"						2019-09-09T14:20:22
HAT_INTERESSENBINDUNG_MIT	1973	182	892	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"https://www.freiheit-liberte.ch/ueber-uns.html"						2020-04-16T10:20:16
HAT_INTERESSENBINDUNG_MIT	1974	137	892	"vorstand"	"vizepraesident"	"deklarationspflichtig"	"nicht-deklariert"	"0"	"N"			"https://www.freiheit-liberte.ch/ueber-uns.html"						2020-04-13T06:50:50
HAT_INTERESSENBINDUNG_MIT	1975	166	892	"vorstand"	"vizepraesident"	"deklarationspflichtig"	"nicht-deklariert"	"0"	"N"			"https://www.freiheit-liberte.ch/ueber-uns.html"						2019-09-12T12:53:32
HAT_INTERESSENBINDUNG_MIT	1977	99	892	"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"https://www.freiheit-liberte.ch/ueber-uns.html"						2020-03-24T08:18:00
HAT_INTERESSENBINDUNG_MIT	1978	101	892	"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"https://www.freiheit-liberte.ch/ueber-uns.html"						2020-04-04T15:46:52
HAT_INTERESSENBINDUNG_MIT	1982	40	2152	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"https://vo.chregister.ch/cr-portal/auszug/auszug.xhtml;jsessionid=1f8afd0821be1d12452276f26e17?uid=CHE-110.255.281"						2019-09-18T16:39:37
HAT_INTERESSENBINDUNG_MIT	1986	223	2127	"vorstand"	"vizepraesident"	"nicht deklarationspflicht"	"nicht-deklariert"	"0"	"N"	"Vizepräsident"	"Vice-président"	"https://www.parlament.ch/centers/documents/de/parlamentarische-gruppen.pdf"		"PDF vom 23.11.2020"			2020-11-29T15:05:57	2020-04-16T09:23:05
HAT_INTERESSENBINDUNG_MIT	1996	103	2153	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml;jsessionid=31a87b51005fc90bf4422a884c32?uid=CHE-104.261.238"						2020-11-23T08:18:52
HAT_INTERESSENBINDUNG_MIT	2003	238	602	"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"	"N"	"Riverwatcher"		"http://minder.sh/persoenlich/index.html"		"11.03.2015"				2020-03-12T14:58:02
HAT_INTERESSENBINDUNG_MIT	2007	238	2165	"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"	"N"			"http://minder.sh/persoenlich/index.html"		"11.03.2015"				2020-03-12T14:58:02
HAT_INTERESSENBINDUNG_MIT	2029	187	2214	"vorstand"	"praesident"	"deklarationspflichtig"	"nicht-deklariert"	"0"		"Co-Präsidentin"	"Coprésidente"	"http://www.pgfzm.ch/"						2020-03-26T09:43:13
HAT_INTERESSENBINDUNG_MIT	2047	82	996	"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"https://www.roland-fischer.ch/index.php/ueber-mich"						2020-01-14T11:57:42
HAT_INTERESSENBINDUNG_MIT	2050	93	384	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"http://drogenabstinenz.ch/vorstand"						2020-04-19T19:29:13
HAT_INTERESSENBINDUNG_MIT	2051	93	1194	"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"				"http://www.ombudsman-assurance.ch/typo3/index.php?id=73"						2020-04-19T19:29:13
HAT_INTERESSENBINDUNG_MIT	2053	195	98	"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"				"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-110.379.871"						2020-03-26T11:30:04
HAT_INTERESSENBINDUNG_MIT	2056	11	98	"beirat"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"		"Mitglied Patronatskomitee"	"Membre du comité de patronat"	"http://klinische-krebsforschung.ch/?page_id=35"						2020-03-08T10:25:42
HAT_INTERESSENBINDUNG_MIT	2061	93	2229	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"Präsidentin"	"Présidente"	"https://www.parlament.ch/centers/documents/de/parlamentarische-gruppen.pdf"		"PDF vom 09.06.2020"			2020-07-05T12:03:50	2020-04-19T19:29:13
HAT_INTERESSENBINDUNG_MIT	2062	93	2230	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"Co-Präsidium"	"Coprésidente"	"https://www.parlament.ch/centers/documents/de/parlamentarische-gruppen.pdf"		"PDF vom 23.11.2020"			2020-11-29T15:05:57	2020-04-19T19:29:13
HAT_INTERESSENBINDUNG_MIT	2063	93	365	"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"	"N"			"http://www.andreageissbühler.ch/uebermich/index.html"						2020-04-19T19:29:13
HAT_INTERESSENBINDUNG_MIT	2064	93	1348	"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"				"http://www.andreageissbühler.ch/uebermich/index.html"						2020-04-19T19:29:13
HAT_INTERESSENBINDUNG_MIT	2065	93	602	"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"	"N"			"http://www.andreageissbühler.ch/uebermich/index.html"						2020-04-19T19:29:13
HAT_INTERESSENBINDUNG_MIT	2066	93	477	"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"	"N"			"http://www.andreageissbühler.ch/uebermich/index.html"						2020-04-19T19:29:13
HAT_INTERESSENBINDUNG_MIT	2068	103	2162	"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"				"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-112.040.308"						2020-11-23T08:18:52
HAT_INTERESSENBINDUNG_MIT	2072	103	2237	"geschaeftsfuehrend"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"				"http://www.tggb.ch/uberuns/"						2020-11-23T08:18:52
HAT_INTERESSENBINDUNG_MIT	2074	103	1761	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"Co-Präsidium"	"Coprésidente"	"https://www.parlament.ch/centers/documents/de/parlamentarische-gruppen.pdf"		"PDF vom 09.06.2020"			2020-07-05T12:03:50	2020-11-23T08:18:52
HAT_INTERESSENBINDUNG_MIT	2075	103	1774	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"Co-Präsidium"	"Coprésidente"	"https://www.parlament.ch/centers/documents/de/parlamentarische-gruppen.pdf"		"PDF vom 23.11.2020"			2020-11-29T15:05:57	2020-11-23T08:18:52
HAT_INTERESSENBINDUNG_MIT	2077	120	2244	"mitglied"		"deklarationspflichtig"	"nicht-deklariert"	"0"				"https://www.admin.ch/ch/d/cf/ko/Gremien_interessenbindung_10327.html"						2020-04-04T19:23:44
HAT_INTERESSENBINDUNG_MIT	2078	120	2245	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"Präsident"	"Président"	"https://www.admin.ch/ch/d/cf/ko/gremium_4.html"						2020-04-04T19:23:44
HAT_INTERESSENBINDUNG_MIT	2079	120	1928	"beirat"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"Mitglied Wirtschaftskomission"	"Membre de la commission économique"	"http://ivs.ch/images/PDF/Wirtschaftskommission_2015-01.pdf"						2020-04-04T19:23:44
HAT_INTERESSENBINDUNG_MIT	2084	227	2251	"geschaeftsfuehrend"		"deklarationspflichtig"	"nicht-deklariert"	"0"	"N"	"Mitglied der Parteileitung"		"https://www.svp-sh.ch/home/personen/parteileitung/"						2020-04-19T19:28:57
HAT_INTERESSENBINDUNG_MIT	2113	97	2296	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"http://lu.powernet.ch/webservices/inet/HRG/HRG.asmx/getHRGHTML?chnr=1007011345&amt=100&toBeModified=0&validOnly=0&lang=1&sort=0"						2020-03-26T08:50:31
HAT_INTERESSENBINDUNG_MIT	2115	97	657	"vorstand"	"vizepraesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"https://www.cvp.ch/de/menschen/parteipraesidium"						2020-03-26T08:50:31
HAT_INTERESSENBINDUNG_MIT	2117	88	295	"beirat"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"Mitglied Kommission Gesundheitspolitik"		"http://www.medecinsdefamille.ch/qui-sommes-nous/lorganisation/commissionsdepartements/politique-de-sante/"						2020-03-24T10:17:02
HAT_INTERESSENBINDUNG_MIT	2119	88	2309	"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"https://ju.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-113.785.138"			2007-08-24			2020-03-24T10:17:02
HAT_INTERESSENBINDUNG_MIT	2121	88	2157	"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"			"https://ju.chregister.ch/cr-portal/auszug/auszug.xhtml;jsessionid=438efeb2cafbc9b2c08e7fa19826?uid=CHE-110.397.627"			2008-10-03			2020-03-24T10:17:02
HAT_INTERESSENBINDUNG_MIT	2124	88	2316	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"									2020-03-24T10:17:02
HAT_INTERESSENBINDUNG_MIT	2125	88	580	"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"	"N"									2020-03-24T10:17:02
HAT_INTERESSENBINDUNG_MIT	2126	88	2321	"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"Membre de la commission politique"								2020-03-24T10:17:02
HAT_INTERESSENBINDUNG_MIT	2127	88	381	"mitglied"		"nicht deklarationspflicht"	"deklariert"	"0"	"N"									2020-03-24T10:17:02
HAT_INTERESSENBINDUNG_MIT	2129	86	2323	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"J"			"https://vb.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-103.646.222"						2020-03-07T11:00:54
HAT_INTERESSENBINDUNG_MIT	2136	86	2330	"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"J"			"https://vb.chregister.ch/cr-portal/auszug/auszug.xhtml;jsessionid=3ff000fdcd341c225ccbeb97a523?uid=CHE-105.763.287"			2002-11-18			2020-03-07T11:00:54
